location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
CL,2022-02-14,CL,Chile,28076.0,108.0,2652713.0,40666.0,47552868.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.790123,14.037037,30.351852,0.0,56.589106,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-15,CL,Chile,22845.0,32.0,2677692.0,40698.0,47686245.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,22.308642,15.746914,29.62963,0.0,55.168256,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-16,CL,Chile,30971.0,37.0,2709854.0,40735.0,47803805.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,22.469136,15.259259,31.32716,0.0,52.199946,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-17,CL,Chile,35789.0,201.0,2747552.0,40936.0,47908754.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,22.740741,15.166667,29.567901,0.0,50.491201,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-18,CL,Chile,34117.0,131.0,2783458.0,41067.0,47997992.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,22.450617,14.728395,29.722222,0.0,52.144701,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-19,CL,Chile,33769.0,129.0,2819246.0,41196.0,48004045.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.302469,13.37037,30.030864,0.0,51.992538,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-20,CL,Chile,30398.0,151.0,2851382.0,41347.0,48004451.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.407407,13.932099,28.098765,0.0,51.9524,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-21,CL,Chile,23254.0,144.0,2876455.0,41491.0,48151380.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.283951,12.932099,27.209877,2.935111,65.253057,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-22,CL,Chile,18380.0,35.0,2895931.0,41526.0,48282794.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,17.314815,12.41358,23.160494,3.612444,72.153883,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-23,CL,Chile,24700.0,45.0,2921131.0,41571.0,48395144.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.660494,13.555556,24.987654,2.878667,71.081967,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-24,CL,Chile,30675.0,224.0,2953895.0,41795.0,48495841.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.938272,11.925926,26.580247,3.640667,61.711909,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-25,CL,Chile,29135.0,124.0,2985873.0,41919.0,48585273.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.506173,12.530864,28.58642,0.0,55.623249,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-26,CL,Chile,27739.0,151.0,3015630.0,42070.0,48592478.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,22.104938,13.580247,30.302469,0.0,54.951417,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-27,CL,Chile,23821.0,130.0,3041400.0,42200.0,48593044.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,22.512346,15.876543,30.222222,0.0,54.718369,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-02-28,CL,Chile,18148.0,153.0,3061019.0,42353.0,48748886.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.395062,14.098765,28.481481,0.112889,45.787102,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-01,CL,Chile,13928.0,28.0,3076291.0,42381.0,48886990.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.055556,11.977778,29.372222,0.0,44.072248,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-02,CL,Chile,20400.0,30.0,3098110.0,42411.0,48997034.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.54321,14.061728,29.728395,0.0,52.870724,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-03,CL,Chile,23395.0,272.0,3122802.0,42683.0,49096850.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,23.104938,16.777778,29.648148,0.0,55.797114,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-04,CL,Chile,23132.0,126.0,3147434.0,42809.0,49200245.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,22.117284,17.0,29.12963,0.0,62.475201,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-05,CL,Chile,20503.0,146.0,3168335.0,42955.0,49210773.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.87037,15.895062,28.0,0.0,58.316088,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-06,CL,Chile,19353.0,122.0,3188448.0,43077.0,49211284.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,19.567901,13.82716,26.037037,0.0,54.678435,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-07,CL,Chile,13820.0,149.0,3202562.0,43226.0,49330468.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.018519,12.660494,28.425926,0.0,48.279795,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-08,CL,Chile,10815.0,34.0,3214326.0,43260.0,49437867.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.5,12.888889,27.179012,0.0,49.107085,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-09,CL,Chile,16341.0,23.0,3230793.0,43283.0,49535210.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,19.366667,12.411111,28.077778,0.0,53.945137,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-10,CL,Chile,18995.0,244.0,3249890.0,43527.0,49625654.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,19.080247,11.641975,26.228395,0.0,50.609878,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-11,CL,Chile,18326.0,132.0,3269062.0,43659.0,49722067.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.91358,12.598765,25.864198,0.0,52.040829,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-12,CL,Chile,17371.0,126.0,3286476.0,43785.0,49735221.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,19.506173,12.506173,26.537037,0.0,55.141387,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-13,CL,Chile,15136.0,94.0,3301747.0,43879.0,49735875.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,19.679012,12.864198,27.691358,1.157111,62.575401,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-14,CL,Chile,10650.0,126.0,3313242.0,44005.0,49827322.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.993827,13.58642,28.919753,0.0,58.292074,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-15,CL,Chile,8716.0,34.0,3323324.0,44039.0,49916416.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.574074,14.604938,28.623457,0.0,55.336533,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-16,CL,Chile,12566.0,23.0,3336614.0,44062.0,49994782.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.580247,14.401235,27.234568,0.03175,62.64092,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-17,CL,Chile,15735.0,184.0,3353259.0,44246.0,50067903.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,19.844444,15.194444,27.138889,0.0,60.850148,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-18,CL,Chile,14525.0,93.0,3368704.0,44339.0,50156057.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.530864,12.234568,27.049383,0.0,54.662035,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-19,CL,Chile,12357.0,101.0,3381681.0,44440.0,50168742.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.67284,12.438272,25.839506,0.0,51.461778,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-20,CL,Chile,10472.0,78.0,3392978.0,44518.0,50169323.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.734568,12.290123,24.314815,0.0,53.723054,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-21,CL,Chile,7555.0,11447.0,3401145.0,55965.0,50253530.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,17.240741,9.191358,24.95679,0.0,57.665961,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-22,CL,Chile,5045.0,11.0,3406540.0,55976.0,50334653.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.703704,11.518519,26.17284,0.0,57.973572,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-23,CL,Chile,8025.0,16.0,3415989.0,55992.0,50408333.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.04321,11.253086,26.54321,0.0,58.146713,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-24,CL,Chile,9414.0,155.0,3426147.0,56147.0,50475544.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,15.472222,7.494444,24.827778,0.0254,44.844,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-25,CL,Chile,8247.0,75.0,3434908.0,56222.0,50556319.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,16.033333,7.433333,25.883333,0.0,45.826496,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-26,CL,Chile,7448.0,76.0,3443018.0,56298.0,50569488.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,16.777778,9.135802,24.111111,0.0,54.057084,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-27,CL,Chile,6480.0,83.0,3450094.0,56381.0,50570086.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,17.265432,9.166667,27.302469,0.0,54.997222,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-28,CL,Chile,4463.0,65.0,3455060.0,56446.0,50636641.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.407407,10.012346,26.888889,0.0,53.369273,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-29,CL,Chile,3017.0,18.0,3458499.0,56464.0,50696556.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.716667,10.183333,28.194444,0.0,46.519235,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-30,CL,Chile,5603.0,3.0,3464425.0,56467.0,50752985.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.685185,6.895062,23.179012,0.0,33.532467,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-03-31,CL,Chile,6074.0,113.0,3470936.0,56580.0,50802645.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,13.777778,4.944444,23.105556,0.0,40.706128,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-01,CL,Chile,5564.0,57.0,3476914.0,56637.0,50859809.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,14.87037,6.604938,23.666667,0.0,48.385047,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-02,CL,Chile,4823.0,52.0,3482175.0,56689.0,50868701.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,16.030864,8.030864,23.197531,0.0,53.996517,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-03,CL,Chile,4148.0,61.0,3486653.0,56750.0,50869085.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,15.820988,9.191358,23.734568,0.0,57.876892,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-04,CL,Chile,2711.0,48.0,3489913.0,56798.0,50942952.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,15.17284,6.703704,23.882716,0.0,49.22135,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-05,CL,Chile,1932.0,11.0,3491962.0,56809.0,51013302.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,16.555556,8.061728,25.820988,0.0,51.684027,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-06,CL,Chile,3689.0,13.0,3495889.0,56822.0,51081584.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,17.425926,9.864198,25.95679,0.0,56.596373,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-07,CL,Chile,4432.0,90.0,3500670.0,56912.0,51142471.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.076389,10.472222,26.270833,0.0,58.832049,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-08,CL,Chile,3820.0,43.0,3504783.0,56955.0,51207506.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.246914,11.555556,26.049383,0.0,62.329601,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
CL,2022-04-09,CL,Chile,3368.0,42.0,3508556.0,56997.0,51219846.0,17574003.0,8972014.0,8601989.0,2341903.0,16610135.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.450617,12.148148,27.259259,0.028222,64.205747,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4,0.0,
